sex,year,sido,height_2013,weight_2013,waist_2013,sight_left_2013,sight_right_2013,hearing_left_2013,hearing_right_2013,SBP_2013,RPBP_2013,cholesterol_2013,triglycerides_2013,HDL_2013,LDL_2013,blood_pigment_2013,urine_protein_2013,serum_creatinine_2013,AST_2013,ALT_2013,gamma_gtp_2013,smoking_2013,alcohol_2013,oral_inspection_2013,target,stress_percentage,smoke_percentage,alcohol_percentage,health_percentage,pressure_percentage
1,5,11,164.2990084,64.64378981,84.94202376,0.867556546,0.870963977,1.046490808,1.042074559,127.3190405,77.99552206,189.3070916,136.252605,51.80679856,110.6884835,14.67768064,1.107911633,1.056808404,26.88097475,25.44471012,42.36593016,1.912342688,0.579946667,0.352282219,0.133388155,5.163602808,9.145864752,4.934956189,7.030883528,5.430357197
1,5,26,164.5406198,64.37331085,84.48962999,0.835089264,0.850054584,1.08519713,1.078996814,125.6497267,76.78926328,192.4385625,136.6836421,50.53706374,115.0253987,14.46330568,1.104717183,1.013709982,27.38126496,25.949592,45.70845064,1.95774526,0.556969087,0.325896916,0.136375675,1.721659423,3.049433664,1.645423581,2.344252129,1.810601238
1,5,27,164.3352831,63.83001656,84.53435513,0.831788353,0.840680392,1.063961591,1.063364184,127.4802391,77.44166614,189.4241171,139.9673602,51.33380186,110.3927531,14.38918508,1.073013735,0.96904798,26.89321419,24.94439487,40.76210973,1.945351427,0.519371605,0.246245491,0.129425274,1.329202697,2.35430736,1.270345013,1.809873783,1.397869995
1,5,28,164.0368638,64.31847806,84.71609971,0.90143905,0.920588155,1.066082461,1.052578565,127.840205,79.15372195,190.4609819,141.349296,51.9914691,110.6985849,14.59555826,1.10608172,1.033270506,27.47363596,25.2847549,43.29712659,1.981002664,0.54896297,0.382248615,0.144888273,1.569011329,2.779060656,1.499534812,2.136402879,1.650067265
1,5,29,164.7715812,65.06994185,84.86656759,0.8979182,0.883165627,1.058253672,1.055043363,125.317366,77.98324661,187.6861518,143.7254582,49.70096037,109.7699426,14.56631596,1.072680722,1.018263789,26.7237297,25.6105698,43.32171437,1.827954454,0.523621894,0.363566749,0.158688182,0.768346788,1.36090944,0.734324052,1.046199132,0.80803998
1,5,30,164.2142327,64.16538205,84.22158163,0.856871421,0.892028023,1.057355402,1.048117045,126.5165537,78.22737418,183.2597578,142.239615,51.0899181,104.6586748,14.58416873,1.093168177,1.005319196,26.40171104,25.72079972,39.58519944,1.921992379,0.541267877,0.37612461,0.131313406,0.808485303,1.432003488,0.772685215,1.100852681,0.850252071
1,5,31,164.3008198,63.78909468,84.36515677,0.821375116,0.847275312,1.084157071,1.100301015,126.9211337,77.58791209,191.9531915,132.553256,51.42281403,114.32508,14.44883428,1.089193448,0.993263097,28.4550822,25.69844629,39.94641543,1.918899083,0.554373258,0.584076012,0.129031057,0.660158439,1.16928432,0.630926331,0.898887321,0.694262565
1,5,41,164.1385574,64.64774697,85.00808699,0.902856195,0.893536947,1.049241109,1.044433844,127.2070455,77.80441142,190.2212783,141.9438496,51.55211917,111.142967,14.69751504,1.10089602,1.015101679,26.86206473,25.4229051,42.93610076,1.936412683,0.553269705,0.276015533,0.135309973,6.94959343,12.30924298,6.641862356,9.462730538,7.308613017
1,5,42,163.6714314,65.04462955,85.32984842,0.868897673,0.927096797,1.050153544,1.043304435,127.9959916,77.80125325,184.8971078,138.7022798,50.30428357,107.2751406,14.75829297,1.112270414,1.071523762,28.36179646,26.761562,45.80984151,1.894322653,0.515382671,0.230150601,0.14309468,0.79251511,1.4037168,0.75742219,1.07910729,0.83345685
1,5,43,163.6533916,63.73901767,84.96726291,0.877658218,0.898756317,1.055805994,1.052142991,126.6556616,78.16458383,190.2719767,144.9607524,51.86442074,110.272512,14.69768389,1.094119496,1.005246919,27.24348413,25.59954948,41.89067672,1.876138339,0.491858506,0.306169621,0.131869469,0.817809383,1.448518464,0.781596421,1.113548569,0.860057838
1,5,44,163.9110891,64.38879259,85.65368435,0.906843092,0.913130559,1.062973354,1.056192353,127.4417687,78.65764737,186.7035325,147.2171164,50.56642712,107.3123172,14.64189917,1.091572805,0.96769048,27.90359484,26.41712173,45.58961657,1.869111619,0.500690499,0.213582246,0.129549452,1.050643206,1.860917856,1.00412026,1.430580602,1.104919977
1,5,45,164.059525,64.64344107,84.82160061,0.926542239,0.915505203,1.044726952,1.04519757,127.2394695,77.94580557,186.8688081,146.0534872,50.12270469,108.1899341,14.4431007,1.076179343,1.020104019,27.61491349,26.17927914,44.70639115,1.836331831,0.471392822,0.371387106,0.140054745,0.943020868,1.670295264,0.901263486,1.284039484,0.991737813
1,5,46,164.5690134,65.0369622,85.36291386,0.877341109,0.887412002,1.056495784,1.051304693,127.955004,78.69381208,189.8307399,143.4041472,50.80964106,110.8563738,14.19204474,1.08358792,0.997692065,28.74269566,27.2188151,47.54689823,1.790074537,0.483055554,0.176803296,0.167859497,0.972855448,1.7231388,0.929776978,1.324662953,1.023113663
1,5,47,163.8955178,63.94442141,85.01601797,0.880287394,0.871972779,1.076437531,1.066379866,127.3069595,77.43630358,188.5484134,138.8631601,51.03612707,110.1371883,14.48420891,1.10277492,0.985691115,27.7814519,26.15793348,43.20285623,1.935458819,0.492595204,0.201171525,0.12972104,1.369767251,2.426156016,1.30911335,1.865107437,1.440530135
1,5,48,164.5084362,64.11569991,84.21184557,0.866153461,0.877836682,1.086390296,1.07873615,125.7370902,77.16740843,191.0481287,136.3433699,52.13620928,111.6333609,14.44910029,1.102714916,1.006990505,27.42346783,25.2179511,46.83390945,1.903604289,0.537855627,0.217673263,0.148387831,1.79330624,3.176335776,1.713897846,2.441808128,1.885949367
1,5,49,164.1562031,66.3416004,86.6576044,0.911268976,0.84194239,1.031991325,1.025184897,129.7837736,79.25262748,193.0269087,122.9747706,49.74930768,118.7159559,14.85053273,1.127782517,0.990606128,28.04699438,26.86163043,45.77578824,1.882900517,0.55413446,0.308396819,0.156558972,0.326938736,0.57907968,0.312461744,0.445167504,0.34382856
1,6,11,162.7983074,62.28370824,85.39026679,0.759871426,0.803030258,1.103151789,1.091671337,128.792858,75.56228511,182.4993867,120.8240259,50.53185877,107.6033087,14.20545517,1.145837684,1.087660259,25.73120904,22.35806027,33.81515389,1.695009925,0.407284158,0.331978583,0.13339381,3.077597046,7.799127917,3.880448449,5.467035746,7.894705465
1,6,26,163.1871868,61.63040431,84.23344942,0.769768113,0.721044763,1.147764824,1.144738596,126.6578187,75.6269515,186.217727,120.3280854,49.58790028,112.5715788,13.90113905,1.133197016,1.06885883,26.33897902,23.0595048,36.55906736,1.725838784,0.376021405,0.330769557,0.134481441,1.237933106,3.137122404,1.560872177,2.199061293,3.175567532
1,6,27,163.1070194,61.32987097,84.29454768,0.745344835,0.799878768,1.151360013,1.154625638,129.6141036,75.85862967,182.9052918,125.6437112,50.10745154,107.7163049,13.88190569,1.11424577,1.04657005,25.75047845,21.72070626,32.69110384,1.730270198,0.339229123,0.263370992,0.112529325,0.804461713,2.038635893,1.01432129,1.429043788,2.063619176
1,6,28,162.4929121,62.13766863,85.05479444,0.852784812,0.884964267,1.125060224,1.098830422,129.1522289,76.62063763,182.7533123,130.180599,50.86768357,106.0376328,14.16272499,1.146904723,1.065116958,26.21606309,22.19211253,36.47352467,1.750671728,0.373789346,0.357927311,0.157242921,0.936239891,2.372583077,1.180476384,1.663134216,2.40165885
1,6,29,163.1499085,61.86569095,84.76647692,0.815488458,0.831521397,1.140661327,1.153947112,127.8277198,76.6171684,178.5870945,120.7112339,48.46100136,105.8973023,13.99928715,1.103934842,1.057404866,26.35367637,22.58385457,36.00742099,1.598831541,0.355603804,0.369493318,0.139911353,0.40344375,1.022391614,0.508689945,0.716676475,1.034920923
1,6,30,162.5202381,61.39107143,84.2439966,0.858303395,0.863771267,1.123226139,1.114867038,128.9854762,77.0404932,175.5317177,128.4754252,49.73986395,99.98392133,14.18751871,1.103545639,1.031156463,25.79323129,22.80246599,31.3537415,1.750833333,0.396853741,0.374098639,0.122057823,0.46475928,1.177775069,0.586000831,0.82559723,1.192208587
1,6,31,162.7911249,62.23219333,84.79828528,0.721386848,0.657263991,1.180233654,1.167373281,128.3814773,76.76521575,187.3049275,115.9061617,51.55822499,112.6215847,14.04087526,1.095050899,1.036451856,26.80346712,22.1966742,34.38727153,1.680846052,0.431788204,0.479885057,0.136188054,0.390898936,0.99060103,0.492872571,0.694391898,1.002740748
1,6,41,162.5310784,62.05698278,85.006787,0.780437393,0.796150103,1.112764437,1.106421418,129.1392176,75.77443994,183.0864303,128.4723314,50.58424424,106.4143417,14.17169153,1.123998916,1.063017049,25.884505,22.14670764,35.17029168,1.716533257,0.397113935,0.234109968,0.129936587,3.701489273,9.380171573,4.66709517,6.575316348,9.495124656
1,6,42,161.7601843,61.90068783,85.14938212,0.785907074,0.747699018,1.105744863,1.099661935,131.0218385,77.44879113,181.3723544,128.4789904,49.39529696,106.2917159,14.23349083,1.090998552,1.104150631,26.48344901,22.36356044,35.31403442,1.667720526,0.375993906,0.174680979,0.118601536,0.537404701,1.361870299,0.677597232,0.954644376,1.378559886
1,6,43,161.4800113,59.85549606,84.28927761,0.767024035,0.768654535,1.10847726,1.105825516,129.4255271,78.04321698,187.1319538,136.2371566,52.02891689,108.056938,14.213478,1.083218309,1.026440275,27.02613632,22.50204651,36.94076251,1.68557913,0.343647758,0.206414644,0.136333991,0.512121503,1.297798591,0.645718417,0.909731365,1.313702986
1,6,44,161.6622848,59.9661571,84.38041043,0.759742395,0.801863724,1.101218233,1.092877973,129.3541822,77.46166516,181.4151615,134.2300386,51.04554973,103.9252746,14.1147088,1.097872483,0.997449738,26.90282581,22.47253036,37.42720895,1.731461038,0.378922968,0.142145344,0.113364841,0.629188564,1.594465428,0.793324711,1.117689001,1.614005446
1,6,45,162.0246634,60.58017007,83.95486572,0.793064118,0.893677856,1.100207764,1.095085413,129.375629,77.32726168,182.6621564,130.3961816,49.86744019,106.353818,13.84205485,1.073480823,1.046741799,26.75200575,22.310676,38.74153846,1.635704448,0.338472403,0.32686221,0.115102161,0.587048536,1.487675794,0.740191633,1.042831561,1.505907115
1,6,46,162.2477681,60.72725707,84.22880958,0.772011931,0.742828135,1.108226806,1.10227366,129.2717268,78.13302008,185.1692759,129.2203521,50.33987091,109.0015813,13.63146293,1.101056435,1.088614009,28.36015594,24.11139777,39.9838814,1.632542035,0.319902489,0.096010961,0.139345627,0.616668463,1.562737471,0.777538497,1.095448325,1.581888666
1,6,47,162.289452,60.48772195,84.23441981,0.789449485,0.787580487,1.151443537,1.144673986,128.9634505,77.22503476,184.3538778,128.6694189,51.29612287,107.4322225,13.96456326,1.095645348,1.009647047,26.35819671,22.24349564,34.90796136,1.78492744,0.344830258,0.105431162,0.119933812,0.905738618,2.295287926,1.142018257,1.60895183,2.323416454
1,6,48,162.6218746,60.38887253,83.13110825,0.784757701,0.733340975,1.1346942,1.125033674,127.3066614,76.08564684,185.6406347,121.5413426,51.39485909,109.7326045,13.77100388,1.116965184,1.005398268,26.43150408,21.81634106,39.41392572,1.763022882,0.364243184,0.158852997,0.106474713,1.081633662,2.741034372,1.363798965,1.921411349,2.77462548
1,6,49,162.3679774,62.21686233,84.67181216,0.68992363,0.762529959,1.084108543,1.072307755,130.7122314,78.39521469,186.7540115,113.8777877,50.81427469,113.2065248,14.17944916,1.23962038,1.065846773,27.14906366,22.33647479,42.01086647,1.69127026,0.381118739,0.19892757,0.122435715,0.176599306,0.447531161,0.22266869,0.313710569,0.453015611
1,7,11,161.2548638,58.89105058,83.88715953,0.76381323,0.704280156,1.175097276,1.163424125,129.0700389,74.25291829,180.9941634,114.3210117,51.04669261,106.9669261,13.68560311,1.122337977,1.11848249,24.30544747,18.85603113,27.69844358,1.593385214,0.263680768,0.305447471,0.130350195,2.487015408,6.73566673,1.844536428,5.865211337,10.05168727
1,7,26,162.1990741,60.43981481,84.15277778,0.594907407,0.774537037,1.199074074,1.222222222,128.662037,74.96759259,183.8888889,122.2453704,48.91203704,110.6666667,13.49305556,1.093348055,1.115277778,24.93981481,20.56944444,31.19444444,1.564814815,0.208333333,0.287037037,0.078703704,1.029523656,2.788293235,0.763563378,2.427959955,4.160991443
1,7,27,162.1428571,59.96598639,84.59183673,0.72244898,0.714285714,1.224489796,1.25170068,129.2176871,73.73469388,179.1020408,127.2176871,47.82312925,105.8979592,13.54897959,1.089569161,1.082993197,24.5170068,20.71428571,30.43537415,1.68707483,0.210884354,0.258503401,0.108843537,0.591662616,1.602419585,0.43881644,1.395337669,2.391303073
1,7,28,161.3095238,57.8968254,82.64285714,0.86984127,0.692857143,1.206349206,1.222222222,126.8095238,74.26190476,177.6031746,110.8253968,52.47619048,102.6587302,13.53650794,1.064704586,1.111904762,24.46825397,17.38888889,30.69047619,1.626984127,0.261904762,0.30952381,0.095238095,0.592544784,1.60480879,0.439470715,1.397418116,2.394868502
1,7,29,161.8478261,59.7826087,84.75,0.602173913,0.593478261,1.347826087,1.260869565,127.5,75.19565217,174.1847826,115.6413043,49.92391304,100.9021739,13.4423913,1.065217391,1.117391304,24.13043478,19.15217391,27.25,1.52173913,0.206521739,0.315217391,0.130434783,0.304612932,0.824993358,0.225921258,0.718378831,1.231143934
1,7,30,161.8085106,59.41489362,85.27659574,0.794680851,0.606382979,1.14893617,1.255319149,128.9680851,75.28723404,173.5744681,128.712766,48.41489362,99.69148936,13.84148936,1.107962924,1.085106383,23.74468085,20.34042553,29.74468085,1.553191489,0.255319149,0.308510638,0.095744681,0.316785756,0.857961423,0.234949436,0.747086408,1.280342431
1,7,31,160.6451613,59.35483871,84.87096774,0.509677419,0.796774194,1.258064516,1.225806452,128.5483871,76.32258065,186.0322581,102.9032258,53.16129032,112.2258065,13.97096774,1.036168133,1.04516129,26.19354839,21.58064516,32.64516129,1.548387097,0.322580645,0.322580645,0.064516129,0.235906608,0.63891373,0.174964068,0.556346417,0.953455874
1,7,41,160.5555556,58.54532164,83.60964912,0.721314314,0.795316651,1.18012773,1.16108598,129.6695906,75.35526316,178.880117,115.6812865,50.77631579,104.0745614,13.74678363,1.146406812,1.124415205,24.3245614,19.47953216,28.28216374,1.562865497,0.242690058,0.219298246,0.10380117,2.351922756,6.369790798,1.744342711,5.546617833,9.505687806
1,7,42,159.8275862,56.98275862,82.16091954,0.81091954,0.686781609,1.103448276,1.126436782,132.2528736,76.72413793,178.6954023,114.6781609,51.36781609,104.5689655,13.81954023,1.106658961,1.109195402,24.56896552,18.3045977,31.02873563,1.545977011,0.252873563,0.109195402,0.068965517,0.409620072,1.109387695,0.303801553,0.96602067,1.655547791
1,7,43,159.6614583,57.05729167,83.05729167,0.609895833,0.955208333,1.161458333,1.145833333,128.9166667,77.0625,187.5208333,116.9375,52.09895833,111.5989583,13.67760417,1.070684524,1.033333333,25.77604167,19.390625,30.21875,1.567708333,0.229166667,0.130208333,0.140625,0.377363496,1.022026135,0.279877926,0.889948911,1.525177463
1,7,44,159.6666667,56.40350877,82.92631579,0.698245614,0.782105263,1.126315789,1.122807018,130.5087719,78.27719298,185.0912281,126.3052632,51.41052632,108.8993693,13.64140351,1.103938655,1.024561404,25.97192982,19.50526316,31.03508772,1.69122807,0.238596491,0.126315789,0.101754386,0.511516692,1.385357708,0.37937488,1.206326865,2.067379964
1,7,45,160.1030928,57.21649485,82.86941581,0.670790378,0.678350515,1.137457045,1.151202749,129.3539519,77.45704467,180.395189,118.4364261,49.71134021,105.899924,13.24914089,1.05441403,1.083505155,25.52233677,20.86941581,30.86941581,1.494845361,0.199312715,0.206185567,0.109965636,0.5130519,1.389515563,0.380513493,1.209947398,2.073584763
1,7,46,160.0164474,57.48355263,83.27302632,0.636184211,0.773355263,1.151315789,1.131578947,129.8947368,77.97039474,180.6973684,122.9572368,48.44736842,108.1079189,13.25328947,1.125475836,1.092763158,27.375,21.53618421,29.34868421,1.536184211,0.184210526,0.065789474,0.111842105,0.569396352,1.54211512,0.422302294,1.342826397,2.301310256
1,7,47,159.7580645,56.63978495,82.62096774,0.875,0.724731183,1.23655914,1.244623656,128.4569892,76.85215054,182.344086,114.6290323,51.14247312,107.9112903,13.53548387,1.093495596,1.02688172,25.95698925,19.71774194,27.12634409,1.61827957,0.215053763,0.091397849,0.094086022,0.754847292,2.044378083,0.559845075,1.78018153,3.050841139
1,7,48,160.4104478,56.86567164,81.79104478,0.723589679,0.55637617,1.182835821,1.186567164,127.3246269,76.2761194,179.7089552,116.0783582,50.60074627,105.9295598,13.14813433,1.128039871,1.028731343,25.05223881,18.80597015,30.48880597,1.593283582,0.23880597,0.119402985,0.082089552,0.788364108,2.135152793,0.58470338,1.859225355,3.186304937
1,7,49,160.8653846,62.40384615,86.84615385,0.556695157,1.079024217,1.138176638,1.138176638,130.5,79.57692308,177.2115385,109.1153846,48.13461538,106.9423077,13.72692308,1.040680473,1.069230769,26.19230769,21.69230769,28,1.461538462,0.211538462,0.173076923,0.192307692,0.13724652,0.371709325,0.101791169,0.323673043,0.554704685
1,8,11,160.297619,55.95238095,83.60714286,0.673809524,0.570238095,1.130952381,1.166666667,129.4047619,72.61904762,178.3095238,110.9761905,50.63095238,105.0357143,13.3047619,1.226190476,1.114285714,23.9047619,16.97619048,25.05952381,1.428571429,0.05952381,0.19047619,0.107142857,2.316503038,2.845468298,0.7843278,4.614765894,10.76170703
1,8,26,161.2903226,58.06451613,83.38709677,1.106451613,0.832258065,1.258064516,1.225806452,130.1612903,76.51612903,176.8064516,113.1290323,47.58064516,106.483871,13.57419355,1.161290323,1.54516129,25.03225806,18.70967742,38.5483871,1.193548387,0.064516129,0.193548387,0.096774194,0.909487373,1.117165592,0.30793667,1.811813429,4.225177561
1,8,27,161.6666667,55.55555556,81.18518519,0.588888889,0.559259259,1.259259259,1.333333333,124.8148148,70.62962963,185.4814815,103.1111111,46.11111111,118.4074074,12.26296296,1.043010753,1.12962963,24.07407407,19.18518519,29.62962963,1.555555556,0.037037037,0.111111111,0.259259259,0.575097935,0.706419511,0.194718199,1.145667541,2.671714818
1,8,28,160.4166667,56.25,81.83333333,0.529166667,0.570833333,1.25,1.208333333,122.25,72.54166667,160.9583333,93.33333333,48.625,93.45833333,12.38333333,1.086805556,1.095833333,24.79166667,16.45833333,21.45833333,1.458333333,0,0.208333333,0.125,0.54762386,0.672671828,0.185415953,1.090935722,2.544079351
1,8,29,161.3333333,57,81.53333333,1.166666667,1.126666667,1.2,1.2,124.9333333,75.13333333,178.5333333,90.46666667,49.26666667,110.8666667,12.95333333,1.133333333,1.073333333,22.13333333,18.8,42.86666667,1.333333333,0.133333333,0.266666667,0.333333333,0.297874766,0.365893414,0.100855236,0.593404062,1.383827654
1,8,30,161.3333333,56.66666667,83.8,0.733333333,0.56,1.2,1.133333333,121.5333333,71.93333333,165.2666667,145.7333333,48.73333333,88.86666667,12.84,1,1.206666667,24.53333333,21.6,28.93333333,1.333333333,0.133333333,0.066666667,0.2,0.304240819,0.373713132,0.103010671,0.606086041,1.41340223
1,8,31,162.5,60,84.25,0.375,0.525,1,1,121,77.5,161.5,90,49.5,93.5,12.025,1,1.2,31,22.25,15,1,0,0.25,0.25,0.167903385,0.206243528,0.056849178,0.334484697,0.780023601
1,8,41,161.173913,58.47826087,85.27826087,0.736521739,0.826086957,1.226086957,1.182608696,130.4434783,75.43478261,177.7652174,117.7217391,47.33913043,106.6695652,13.08347826,1.265756378,1.20173913,23.06956522,18.00869565,31.14782609,1.347826087,0.043478261,0.095652174,0.069565217,2.431067795,2.986193512,0.823117442,4.842993323,11.293937
1,8,42,160.4545455,55.75757576,83.36363636,0.53030303,0.784848485,1.212121212,1.181818182,133.5757576,76.45454545,164.969697,100.7272727,46.36363636,98.09090909,13.07878788,1.03030303,1.090909091,24.90909091,19.15151515,20.72727273,1.272727273,0.060606061,0.121212121,0.181818182,0.532425427,0.654002887,0.180270027,1.060658529,2.473472458
1,8,43,156.3793103,53.62068966,81.55172414,0.493103448,1.179310345,1.103448276,1.137931034,131.3793103,77.4137931,182.7931034,124.5172414,49.06896552,108.862069,13.70344828,1.036781609,1.082758621,24.82758621,17.27586207,20,1.310344828,0.034482759,0.034482759,0.103448276,0.475875744,0.584540284,0.161123283,0.948004434,2.210761329
1,8,44,157.3255814,53.37209302,81.23255814,0.930232558,0.451162791,1.348837209,1.279069767,127.2325581,77.48837209,181.8604651,129.5348837,48.02325581,108.1627907,13.20697674,1.025235032,1.060465116,24.37209302,17.44186047,20.27906977,1.395348837,0,0.139534884,0.11627907,0.711659575,0.874164517,0.240955604,1.417715531,3.306135033
1,8,45,158.3898305,54.40677966,81.22033898,1.089830508,0.788135593,1.13559322,1.169491525,125.1525424,74.3220339,161.5254237,109.0169492,49.81355932,91.28813559,12.46440678,1.035202086,1.084745763,24.16949153,17.30508475,24.74576271,1.288135593,0.06779661,0.118644068,0.101694915,0.658064699,0.808331441,0.222809307,1.310947785,3.057150962
1,8,46,158.1,54.7,81.78,0.67,0.842,1.144666667,1.104666667,129.9,78.52,171.38,111.28,48.18,100.6,12.756,1,1.082,26.3,18.74,23.44,1.26,0.04,0.08,0.12,0.778939438,0.956807498,0.2637354,1.551745494,3.618695026
1,8,47,157.6530612,53.67346939,81.79591837,0.495918367,0.426530612,1.285714286,1.306122449,131.3673469,77.6122449,175.3265306,106.2653061,52.08163265,101.6326531,12.84693878,1.204081633,1.102040816,27.04081633,17.79591837,26.75510204,1.469387755,0.040816327,0.06122449,0.06122449,0.960904174,1.180323238,0.325345508,1.914242174,4.464043014
